empty cell,,empty cell_rotated,,2-bromothiophene,,2-bromothiophene_2,,2-bromothiophene_3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
697.0056152,0.06169389933,697.0056152,0.06119364128,697.0056152,0.06208213791,697.0056152,0.06281947345,697.0056152,0.06490840763,
696.4293213,0.06125587225,696.4293213,0.06087826192,696.4293213,0.06184824556,696.4293213,0.06257908791,696.4293213,0.0647547394,
695.9970703,0.06170526892,695.9970703,0.06105102599,695.9970703,0.06214641035,695.9970703,0.06338424236,695.9970703,0.06472718716,
695.5646973,0.06185944006,695.5646973,0.0607714206,695.5646973,0.06207051873,695.5646973,0.06276593357,695.5646973,0.06499940157,
694.9881592,0.061563503,694.9881592,0.06093440205,694.9881592,0.06168184802,694.9881592,0.06290896237,694.9881592,0.06472998112,
694.5556641,0.06179192662,694.5556641,0.06104608253,694.5556641,0.06204232946,694.5556641,0.06305362284,694.5556641,0.0650376752,
693.9788818,0.06186761707,693.9788818,0.06097649038,693.9788818,0.06235425174,693.9788818,0.06304942816,693.9788818,0.0646225214,
693.5462646,0.06180267036,693.5462646,0.06096630543,693.5462646,0.06205030531,693.5462646,0.06284260005,693.5462646,0.06486981362,
692.9693604,0.06204937771,692.9693604,0.06093970314,692.9693604,0.06229491159,692.9693604,0.06320222467,692.9693604,0.06510894746,
692.5365601,0.06147137284,692.5365601,0.06068210676,692.5365601,0.06191791594,692.5365601,0.06293798238,692.5365601,0.06468860805,
691.9594727,0.06152401119,691.9594727,0.06093544513,691.9594727,0.06225866824,691.9594727,0.06292625517,691.9594727,0.06516088545,
691.5265503,0.06174817681,691.5265503,0.0608006902,691.5265503,0.06208870932,691.5265503,0.06287760288,691.5265503,0.06496218592,
690.9492188,0.06180183589,690.9492188,0.06099719554,690.9492188,0.06189513952,690.9492188,0.0627162531,690.9492188,0.06465382129,
690.5161743,0.06173997372,690.5161743,0.06066641957,690.5161743,0.06201208383,690.5161743,0.06291189045,690.5161743,0.06473379582,
689.9386597,0.06171956286,689.9386597,0.06099594384,689.9386597,0.0620819889,689.9386597,0.06302087754,689.9386597,0.06478954107,
689.5054932,0.06177148595,689.5054932,0.06066323444,689.5054932,0.06188290194,689.5054932,0.06266331673,689.5054932,0.06485517323,
688.9277954,0.06188732013,688.9277954,0.06109443679,688.9277954,0.06205502152,688.9277954,0.06338553131,688.9277954,0.06509833038,
688.4945068,0.06175835431,688.4945068,0.06094530597,688.4945068,0.06213282049,688.4945068,0.06281103939,688.4945068,0.06503530592,
688.0610962,0.06221869588,688.0610962,0.06116929278,688.0610962,0.06231188029,688.0610962,0.06300441921,688.0610962,0.06485171616,
687.4831543,0.06127891317,687.4831543,0.06068922207,687.4831543,0.06194144115,687.4831543,0.0628169328,687.4831543,0.06480672956,
687.0496216,0.06178115308,687.0496216,0.06075712666,687.0496216,0.06206639856,687.0496216,0.06245532632,687.0496216,0.06451484561,
686.4714966,0.06170189753,686.4714966,0.06061183289,686.4714966,0.06188263372,686.4714966,0.06289106607,686.4714966,0.0646988228,
686.0378418,0.06211000308,686.0378418,0.06067710742,686.0378418,0.06189803407,686.0378418,0.06291192025,686.0378418,0.06505160034,
685.4594727,0.06206105277,685.4594727,0.06092945859,685.4594727,0.06199434772,685.4594727,0.06291865557,685.4594727,0.06511781365,
685.0256958,0.06213995814,685.0256958,0.06091787294,685.0256958,0.06204020977,685.0256958,0.06313599646,685.0256958,0.06483600289,
684.4472046,0.06240792572,684.4472046,0.06093115732,684.4472046,0.06226192415,684.4472046,0.06302521378,684.4472046,0.06482956558,
684.0132446,0.06222007051,684.0132446,0.06072408333,684.0132446,0.06211519986,684.0132446,0.06259918213,684.0132446,0.064733468,
683.4345703,0.06222111732,683.4345703,0.0610008575,683.4345703,0.06200389937,683.4345703,0.06299322844,683.4345703,0.06482106447,
683.0004883,0.06226939335,683.0004883,0.06122389063,683.0004883,0.06240006536,683.0004883,0.06317530572,683.0004883,0.06530978531,
682.5663452,0.06244884059,682.5663452,0.06106797978,682.5663452,0.06218670309,682.5663452,0.06305993348,682.5663452,0.06493284553,
681.9873657,0.06214611232,681.9873657,0.06101250648,681.9873657,0.06203017756,681.9873657,0.0630646646,681.9873657,0.06484125555,
681.5531006,0.06279344857,681.5531006,0.06103041023,681.5531006,0.06239247322,681.5531006,0.06312728673,681.5531006,0.06513603777,
680.973999,0.06221221387,680.973999,0.06086557359,680.973999,0.06205185503,680.973999,0.0630812794,680.973999,0.06485000253,
680.5395508,0.06242502108,680.5395508,0.06110853329,680.5395508,0.06206998229,680.5395508,0.06312695891,680.5395508,0.06477048993,
679.9602051,0.06220668927,679.9602051,0.06110358611,679.9602051,0.06214401871,679.9602051,0.06309816241,679.9602051,0.06476907432,
679.5256958,0.06252656132,679.5256958,0.0608382374,679.5256958,0.06230037659,679.5256958,0.06316456199,679.5256958,0.06503096968,
678.946167,0.06217329204,678.946167,0.06120845303,678.946167,0.0622071363,678.946167,0.06298990548,678.946167,0.06487467885,
678.5114746,0.06243297085,678.5114746,0.06107376143,678.5114746,0.06237741187,678.5114746,0.0633880496,678.5114746,0.0651563108,
677.9318237,0.06259245425,677.9318237,0.06121110544,677.9318237,0.06221663579,677.9318237,0.06291144341,677.9318237,0.0647425428,
677.4969482,0.06240622327,677.4969482,0.06095117331,677.4969482,0.06207640469,677.4969482,0.06312743574,677.4969482,0.06485231966,
677.0620728,0.0622783266,677.0620728,0.0611836575,677.0620728,0.06246151403,677.0620728,0.06302434951,677.0620728,0.06506001949,
676.4821167,0.06217075139,676.4821167,0.06087385491,676.4821167,0.06214407831,676.4821167,0.06336162984,676.4821167,0.06515989453,
676.0471191,0.06222368404,676.0471191,0.06061257422,676.0471191,0.06189319864,676.0471191,0.06260964274,676.0471191,0.06445989013,
675.46698,0.06241199002,675.46698,0.06092293561,675.46698,0.06265670806,675.46698,0.06302482635,675.46698,0.06482394785,
675.0317993,0.06231872365,675.0317993,0.0608712025,675.0317993,0.06230435148,675.0317993,0.06310073286,675.0317993,0.06539545208,
674.4514771,0.06187836453,674.4514771,0.06106154248,674.4514771,0.06210782006,674.4514771,0.06266009063,674.4514771,0.06469044089,
674.0162354,0.06226467341,674.0162354,0.06087269261,674.0162354,0.06227041036,674.0162354,0.06293556094,674.0162354,0.06482524425,
673.43573,0.06222974882,673.43573,0.06081697717,673.43573,0.06206081435,673.43573,0.06271000206,673.43573,0.06479119509,
673.0003052,0.06203525513,673.0003052,0.06116050109,673.0003052,0.0620623678,673.0003052,0.06284762919,673.0003052,0.06502149999,
672.5647583,0.06257534772,672.5647583,0.06149892882,672.5647583,0.06218574941,672.5647583,0.06380370259,672.5647583,0.0650396049,
671.9840088,0.06214306504,671.9840088,0.0605626069,671.9840088,0.06212720275,671.9840088,0.06302078813,671.9840088,0.06498614699,
671.5484009,0.06189087033,671.5484009,0.060992755,671.5484009,0.06216020882,671.5484009,0.06290408224,671.5484009,0.06485304236,
670.9674683,0.06211824343,670.9674683,0.06116148457,670.9674683,0.06235087663,670.9674683,0.06325953454,670.9674683,0.06484200805,
670.5316772,0.06189502031,670.5316772,0.06115725264,670.5316772,0.06200339273,670.5316772,0.06322662532,670.5316772,0.06518244743,
669.9505615,0.06220450625,669.9505615,0.06094059721,669.9505615,0.06204558536,669.9505615,0.06304972619,669.9505615,0.06502910703,
669.5147095,0.06227817759,669.5147095,0.06090694293,669.5147095,0.0622825399,669.5147095,0.06310420483,669.5147095,0.06483587623,
668.9334106,0.06209127605,668.9334106,0.06104849651,668.9334106,0.06211648136,668.9334106,0.06314566731,668.9334106,0.06507784873,
668.4973755,0.06204304844,668.4973755,0.0609052442,668.4973755,0.06186296046,668.4973755,0.06295312196,668.4973755,0.06474112719,
668.0612793,0.06196451932,668.0612793,0.0612488389,668.0612793,0.06218183413,668.0612793,0.06316263974,668.0612793,0.06495063752,
667.4797363,0.06217227504,667.4797363,0.06119864807,667.4797363,0.06218285114,667.4797363,0.06314072758,667.4797363,0.06497047842,
667.043457,0.06212827936,667.043457,0.06105338037,667.043457,0.06214357167,667.043457,0.06318727881,667.043457,0.06502204388,
666.461731,0.0623983033,666.461731,0.06141283736,666.461731,0.0624550581,666.461731,0.063538827,666.461731,0.06536069512,
666.0253906,0.06205528975,666.0253906,0.06101569533,666.0253906,0.0624015294,666.0253906,0.06315366179,666.0253906,0.06508211792,
665.4434814,0.06208428741,665.4434814,0.06099126488,665.4434814,0.06233052537,665.4434814,0.06311970949,665.4434814,0.06497267634,
665.006958,0.06221311167,665.006958,0.06121801957,665.006958,0.06239818409,665.006958,0.06331035495,665.006958,0.06503692269,
664.5704346,0.06212550029,664.5704346,0.06128738075,664.5704346,0.06228033081,664.5704346,0.06346035749,664.5704346,0.06516175717,
663.9882202,0.06213900074,663.9882202,0.0616004616,663.9882202,0.06257323176,663.9882202,0.06356213987,663.9882202,0.06512434036,
663.5515747,0.06233157218,663.5515747,0.06127211824,663.5515747,0.06247637048,663.5515747,0.06344879419,663.5515747,0.06528809667,
662.9691772,0.06190373749,662.9691772,0.06128720194,662.9691772,0.06213126704,662.9691772,0.06294863671,662.9691772,0.06504201144,
662.5323486,0.06197147444,662.5323486,0.0610996224,662.5323486,0.06264831126,662.5323486,0.06330496073,662.5323486,0.06527139992,
661.9498291,0.06197893992,661.9498291,0.06091983989,661.9498291,0.06228621677,661.9498291,0.06311836839,661.9498291,0.06513369828,
661.5128784,0.06180894002,661.5128784,0.06119986996,661.5128784,0.06257335097,661.5128784,0.06338499486,661.5128784,0.06553299725,
660.9301758,0.06161215529,660.9301758,0.06117507443,660.9301758,0.06224044412,660.9301758,0.06322342157,660.9301758,0.06480225176,
660.493103,0.06232640147,660.493103,0.06146901846,660.493103,0.06247475743,660.493103,0.0634849593,660.493103,0.06548547,
660.0559692,0.06172606722,660.0559692,0.06085705757,660.0559692,0.06215405464,660.0559692,0.06307196617,660.0559692,0.06516963243,
659.4729614,0.06205660477,659.4729614,0.06128261238,659.4729614,0.06246160343,659.4729614,0.06325051934,659.4729614,0.06528316438,
659.0357056,0.06208990142,659.0357056,0.06127828732,659.0357056,0.0624907203,659.0357056,0.06348783523,659.0357056,0.06521255523,
658.4525757,0.06176163629,658.4525757,0.06114363298,658.4525757,0.06246232241,658.4525757,0.06340898573,658.4525757,0.06516729295,
658.0151367,0.06172526255,658.0151367,0.06074918061,658.0151367,0.06231367588,658.0151367,0.06298293173,658.0151367,0.06490134448,
657.4318237,0.06200730428,657.4318237,0.06133254245,657.4318237,0.06275459379,657.4318237,0.06347615272,657.4318237,0.06515002251,
656.9942627,0.06172544137,656.9942627,0.06079943851,656.9942627,0.06219273806,656.9942627,0.06290145218,656.9942627,0.06494510919,
656.5566406,0.06155160069,656.5566406,0.06090185046,656.5566406,0.06198804826,656.5566406,0.06313141435,656.5566406,0.06499582529,
655.9730835,0.0614245832,655.9730835,0.0612779893,655.9730835,0.06246190518,655.9730835,0.06353984773,655.9730835,0.06523707509,
655.5353394,0.06174420938,655.5353394,0.06123688817,655.5353394,0.06264893711,655.5353394,0.06334143877,655.5353394,0.06537483633,
654.9515991,0.0613665022,654.9515991,0.06128457934,654.9515991,0.06231552735,654.9515991,0.06327399611,654.9515991,0.06529874355,
654.5137329,0.06136029959,654.5137329,0.061039377,654.5137329,0.06228935346,654.5137329,0.06356163323,654.5137329,0.06539093703,
653.9298096,0.06166621298,653.9298096,0.06080780551,653.9298096,0.06261311471,653.9298096,0.06338954717,653.9298096,0.06546737999,
653.4918213,0.06148863956,653.4918213,0.06135403737,653.4918213,0.06244833395,653.4918213,0.06348983943,653.4918213,0.06546322256,
653.053772,0.06154999137,653.053772,0.06131713092,653.053772,0.06250671297,653.053772,0.06348405778,653.053772,0.0651499033,
652.4696045,0.06138471887,652.4696045,0.06143433601,652.4696045,0.06271152943,652.4696045,0.06363070756,652.4696045,0.06560012698,
652.0313721,0.06143877655,652.0313721,0.06095980853,652.0313721,0.06259538233,652.0313721,0.06338471919,652.0313721,0.0652494356,
651.4470215,0.06165406853,651.4470215,0.06134989485,651.4470215,0.06264319271,651.4470215,0.0636299327,651.4470215,0.06557258219,
651.008728,0.06141957641,651.008728,0.06135955453,651.008728,0.06257032603,651.008728,0.06330831349,651.008728,0.06554034352,
650.5703125,0.06126621738,650.5703125,0.06144155189,650.5703125,0.0623412542,650.5703125,0.06339044124,650.5703125,0.06539881974,
649.9857178,0.06144086644,649.9857178,0.06121199951,649.9857178,0.06255869567,649.9857178,0.06361302733,649.9857178,0.06543553621,
649.5471802,0.06106699631,649.5471802,0.06139372289,649.5471802,0.0627342537,649.5471802,0.06333129108,649.5471802,0.06534050405,
648.9624634,0.06142890826,648.9624634,0.06134399027,648.9624634,0.06264154613,648.9624634,0.06363394856,648.9624634,0.06556626409,
648.5238037,0.06129936501,648.5238037,0.06154593453,648.5238037,0.06256426126,648.5238037,0.06337522715,648.5238037,0.06547384709,
647.9388428,0.06120538339,647.9388428,0.06111744046,647.9388428,0.06248844787,647.9388428,0.06321012974,647.9388428,0.06487816572,
647.500061,0.06100371853,647.500061,0.06098515913,647.500061,0.06216815487,647.500061,0.06325022131,647.500061,0.06545241922,
647.0612183,0.0612385273,647.0612183,0.06123336777,647.0612183,0.06232936308,647.0612183,0.06372012198,647.0612183,0.06548101455,
646.4760132,0.06107763201,646.4760132,0.06112104654,646.4760132,0.06269265711,646.4760132,0.06374521554,646.4760132,0.06547610462,
646.0370483,0.06067826599,646.0370483,0.0612956658,646.0370483,0.06256826222,646.0370483,0.06364245713,646.0370483,0.06535046548,
645.4516602,0.06073310226,645.4516602,0.06149776652,645.4516602,0.06254646927,645.4516602,0.06373745203,645.4516602,0.0656356588,
645.0125732,0.06140290573,645.0125732,0.06151401997,645.0125732,0.06294427067,645.0125732,0.06349343807,645.0125732,0.06566483527,
644.427063,0.06079559773,644.427063,0.06122630462,644.427063,0.06264678389,644.427063,0.06343196332,644.427063,0.06539151073,
643.987793,0.06097187474,643.987793,0.06144888699,643.987793,0.06271529198,643.987793,0.06363754719,643.987793,0.06573086977,
643.5485229,0.06061257422,643.5485229,0.06084666401,643.5485229,0.06268616766,643.5485229,0.06351675093,643.5485229,0.06553664058,
642.9627686,0.06062974781,642.9627686,0.06131272018,642.9627686,0.06242349744,642.9627686,0.06363976002,642.9627686,0.06543637812,
642.5233154,0.06056733802,642.5233154,0.06124722958,642.5233154,0.062543571,642.5233154,0.06338682026,642.5233154,0.06516076624,
641.9373779,0.06038120016,641.9373779,0.06120100245,641.9373779,0.06250276417,641.9373779,0.06342282146,641.9373779,0.0653821528,
641.4978027,0.06080467999,641.4978027,0.06162364036,641.4978027,0.06260441244,641.4978027,0.06371046603,641.4978027,0.06571232527,
641.0582275,0.06087802351,641.0582275,0.06122368202,641.0582275,0.06234101579,641.0582275,0.06357248127,641.0582275,0.06525241584,
640.4719849,0.06032001227,640.4719849,0.06107936054,640.4719849,0.06252159923,640.4719849,0.06358207017,640.4719849,0.06558904797,
640.0322876,0.06054329127,640.0322876,0.06146316975,640.0322876,0.06266570836,640.0322876,0.06372222304,640.0322876,0.06576698273,
639.4458618,0.0602292493,639.4458618,0.06132142246,639.4458618,0.06269451231,639.4458618,0.06343822181,639.4458618,0.06534222513,
639.0060425,0.06024929136,639.0060425,0.06137007847,639.0060425,0.06279500574,639.0060425,0.06375510246,639.0060425,0.06549946219,
638.5661011,0.06030591577,638.5661011,0.06124481559,638.5661011,0.06229150295,638.5661011,0.0634868741,638.5661011,0.06529919803,
637.9794922,0.06037763134,637.9794922,0.06160562113,637.9794922,0.06293738633,637.9794922,0.06398333609,637.9794922,0.06570548564,
637.5394287,0.06043189019,637.5394287,0.06129704043,637.5394287,0.06266894192,637.5394287,0.06369413435,637.5394287,0.06580005586,
636.9526367,0.06030740216,636.9526367,0.06130359694,636.9526367,0.0628529489,636.9526367,0.06355369091,636.9526367,0.06557899714,
636.5124512,0.06001570076,636.5124512,0.06119939312,636.5124512,0.06236758083,636.5124512,0.06331115961,636.5124512,0.0654752925,
636.0722656,0.06042915583,636.0722656,0.06184162199,636.0722656,0.06300938874,636.0722656,0.0639718473,636.0722656,0.06592802703,
635.4851685,0.06014195085,635.4851685,0.06168324873,635.4851685,0.06263374537,635.4851685,0.06386427581,635.4851685,0.06568431854,
635.0448608,0.06028117239,635.0448608,0.06133725494,635.0448608,0.06297539175,635.0448608,0.06389153004,635.0448608,0.06553718448,
634.4575806,0.0602325201,634.4575806,0.06155571714,634.4575806,0.06267429143,634.4575806,0.06373886019,634.4575806,0.0655951947,
634.0171509,0.06015506014,634.0171509,0.06157078221,634.0171509,0.06246560812,634.0171509,0.06353274733,634.0171509,0.06554353237,
633.4297485,0.06020322815,633.4297485,0.06167396903,633.4297485,0.06301806122,633.4297485,0.06389774382,633.4297485,0.0657896921,
632.9891357,0.05988865718,632.9891357,0.06139026582,632.9891357,0.06254025549,632.9891357,0.06358377635,632.9891357,0.06546635926,
632.5484619,0.0599643141,632.5484619,0.0615000017,632.5484619,0.06281328201,632.5484619,0.06370984018,632.5484619,0.06548119336,
631.9608154,0.05989846215,631.9608154,0.06147360802,631.9608154,0.06275492162,631.9608154,0.06358728558,631.9608154,0.06528475881,
631.5200195,0.0598153919,631.5200195,0.06131456792,631.5200195,0.06252204627,631.5200195,0.06359229237,631.5200195,0.06543559581,
630.9321899,0.05971148238,630.9321899,0.061315611,630.9321899,0.06267650425,630.9321899,0.06380100548,630.9321899,0.06545970589,
630.491272,0.06011046469,630.491272,0.06167629734,630.491272,0.06292505562,630.491272,0.06379359961,630.491272,0.06573232263,
630.050293,0.05993593484,630.050293,0.06130285189,630.050293,0.06267782301,630.050293,0.06381842494,630.050293,0.06583511829,
629.4622803,0.0598118268,629.4622803,0.06155022979,629.4622803,0.06295160204,629.4622803,0.06400640309,629.4622803,0.06593649089,
629.0211792,0.06001531333,629.0211792,0.06171842664,629.0211792,0.06284490228,629.0211792,0.06389998645,629.0211792,0.06570506841,
628.4329224,0.05972051248,628.4329224,0.06154298037,628.4329224,0.06280631572,628.4329224,0.06376653165,628.4329224,0.06563664973,
627.9916992,0.06014263257,627.9916992,0.06161606312,627.9916992,0.06284475327,627.9916992,0.06416436285,627.9916992,0.0659057945,
627.550415,0.05943522975,627.550415,0.06136694923,627.550415,0.06276027858,627.550415,0.06364922971,627.550415,0.06552513689,
626.9619751,0.05957437307,626.9619751,0.06157767028,626.9619751,0.06279949099,626.9619751,0.06385752559,626.9619751,0.06556589901,
626.5205688,0.05932500213,626.5205688,0.06112417579,626.5205688,0.06249558926,626.5205688,0.06351459026,626.5205688,0.06535486132,
625.9318848,0.05958817899,625.9318848,0.06122618541,625.9318848,0.06268802285,625.9318848,0.06370486319,625.9318848,0.06562337279,
625.4903564,0.0594868809,625.4903564,0.06123366579,625.4903564,0.0627508536,625.4903564,0.06382196397,625.4903564,0.06574638188,
625.0487671,0.05946319178,625.0487671,0.0615109168,625.0487671,0.06274484843,625.0487671,0.06402350217,625.0487671,0.06572175026,
624.4598999,0.05934381858,624.4598999,0.06144867837,624.4598999,0.06282193214,624.4598999,0.06369002908,624.4598999,0.06570076197,
624.0181885,0.05970708653,624.0181885,0.06157068908,624.0181885,0.06294304132,624.0181885,0.06381974369,624.0181885,0.06561331451,
623.4291382,0.05946292356,623.4291382,0.0617015399,623.4291382,0.06288616359,623.4291382,0.06366892159,623.4291382,0.06628478318,
622.9873047,0.05937299132,622.9873047,0.06138158962,622.9873047,0.06277604401,622.9873047,0.06390556693,622.9873047,0.06545476615,
622.5454102,0.05927156284,622.5454102,0.06173859909,622.5454102,0.06295644492,622.5454102,0.063910909,622.5454102,0.06571144611,
621.9561157,0.05981622264,621.9561157,0.0616687201,621.9561157,0.06306490302,621.9561157,0.06422459334,621.9561157,0.06571810693,
621.5140991,0.05954741314,621.5140991,0.06148580834,621.5140991,0.0628149882,621.5140991,0.06381876022,621.5140991,0.06585234404,
621.0720215,0.05980184302,621.0720215,0.06179318205,621.0720215,0.06313872337,621.0720215,0.06400691718,621.0720215,0.06600579619,
620.4824829,0.05940991268,620.4824829,0.06122824177,620.4824829,0.06236468256,620.4824829,0.06376970559,620.4824829,0.06549040228,
620.0402832,0.05968359485,620.0402832,0.06157093123,620.0402832,0.06318156421,620.0402832,0.06424097717,620.0402832,0.06586255878,
619.4505615,0.05975389853,619.4505615,0.06148318201,619.4505615,0.06273625791,619.4505615,0.06405106932,619.4505615,0.06581240147,
619.0082397,0.05975271016,619.0082397,0.06168074161,619.0082397,0.06323291361,619.0082397,0.06419074535,619.0082397,0.06570085138,
618.5658569,0.06002628431,618.5658569,0.06178452447,618.5658569,0.06302046031,618.5658569,0.064376086,618.5658569,0.0659655109,
617.9759521,0.05985238031,617.9759521,0.06159169227,617.9759521,0.06300944835,617.9759521,0.06409214437,617.9759521,0.06591091305,
617.5334473,0.05979542807,617.5334473,0.06175635383,617.5334473,0.06299262494,617.5334473,0.06416742504,617.5334473,0.06580393761,
616.9433594,0.05962099135,616.9433594,0.06162844226,616.9433594,0.06287736446,616.9433594,0.06412256509,616.9433594,0.06585951895,
616.5007324,0.05989828333,616.5007324,0.06154244393,616.5007324,0.06302464753,616.5007324,0.0639891848,616.5007324,0.06588482112,
616.0580444,0.05977941677,616.0580444,0.06170837209,616.0580444,0.06282070279,616.0580444,0.06388475746,616.0580444,0.0656548366,
615.4676514,0.05985463783,615.4676514,0.06164929643,615.4676514,0.06309070438,615.4676514,0.06408755481,615.4676514,0.06583538651,
615.0248413,0.05986868963,615.0248413,0.06175310165,615.0248413,0.06296934187,615.0248413,0.06408668309,615.0248413,0.06597015262,
614.4343872,0.05979515985,614.4343872,0.06141578779,614.4343872,0.06283649802,614.4343872,0.06404729187,614.4343872,0.06588732451,
613.9914551,0.05992407724,613.9914551,0.06152377278,613.9914551,0.06313204765,613.9914551,0.0644223839,613.9914551,0.06589615345,
613.5484619,0.05979631841,613.5484619,0.06162677333,613.5484619,0.06282895803,613.5484619,0.06425466388,613.5484619,0.06576475501,
612.9577026,0.06004260108,612.9577026,0.06175432727,612.9577026,0.06303051859,612.9577026,0.06413693726,612.9577026,0.06617745012,
612.5145874,0.05967385322,612.5145874,0.06152967736,612.5145874,0.06288104504,612.5145874,0.06391891092,612.5145874,0.06579809636,
612.0714111,0.05983262137,612.0714111,0.06176960468,612.0714111,0.06300400198,612.0714111,0.06405857205,612.0714111,0.06602869928,
611.4804688,0.059881825,611.4804688,0.06151396036,611.4804688,0.0631455183,611.4804688,0.06422909349,611.4804688,0.06590741873,
611.0371704,0.05998627841,611.0371704,0.06179255247,611.0371704,0.06291395426,611.0371704,0.06406736374,611.0371704,0.06596171111,
610.4460449,0.06008290872,610.4460449,0.06149851158,610.4460449,0.06287380308,610.4460449,0.06398816407,610.4460449,0.06592170149,
610.0026245,0.05984982476,610.0026245,0.06154721603,610.0026245,0.06280694157,610.0026245,0.06396435201,610.0026245,0.06574068964,
609.5591431,0.05984857678,609.5591431,0.06164634228,609.5591431,0.06283161789,609.5591431,0.06410390139,609.5591431,0.06594399363,
608.9677734,0.05989656225,608.9677734,0.06169202179,608.9677734,0.06304957718,608.9677734,0.06433165818,608.9677734,0.06592630595,
608.5241699,0.06002060696,608.5241699,0.06174235791,608.5241699,0.06300121546,608.5241699,0.06432022154,608.5241699,0.0660649538,
607.9326172,0.06005856395,607.9326172,0.06162209064,607.9326172,0.06282153726,607.9326172,0.06401021034,607.9326172,0.06581586599,
607.4889526,0.05996681005,607.4889526,0.06157978997,607.4889526,0.06289283186,607.4889526,0.06412385404,607.4889526,0.06594414264,
607.045166,0.06011448056,607.045166,0.06167471781,607.045166,0.06302357465,607.045166,0.06421198696,607.045166,0.0658365339,
606.4533691,0.06026514247,606.4533691,0.061840754,606.4533691,0.06321980059,606.4533691,0.06445159763,606.4533691,0.065979518,
606.0095215,0.06027534232,606.0095215,0.06172439456,606.0095215,0.06306260079,606.0095215,0.06426009536,606.0095215,0.06603936851,
605.5655518,0.06043367833,605.5655518,0.06171965227,605.5655518,0.06308810413,605.5655518,0.06431674212,605.5655518,0.06608521193,
604.9735718,0.06037742272,604.9735718,0.06172854453,604.9735718,0.0630793944,604.9735718,0.06422810256,604.9735718,0.06586012244,
604.52948,0.06042472273,604.52948,0.0618792586,604.52948,0.06324285269,604.52948,0.06440442801,604.52948,0.06612514704,
603.9373169,0.06031668186,603.9373169,0.06170407683,603.9373169,0.06309627742,603.9373169,0.0643357411,603.9373169,0.06594652683,
603.4931641,0.06053882837,603.4931641,0.06175620481,603.4931641,0.06321910769,603.4931641,0.06457290053,603.4931641,0.06601266563,
603.0488892,0.06047045067,603.0488892,0.0617086105,603.0488892,0.06305191666,603.0488892,0.06454989314,603.0488892,0.06609302014,
602.4564819,0.06058394536,602.4564819,0.06169739366,602.4564819,0.06320305914,602.4564819,0.06435062736,602.4564819,0.06614480168,
602.012146,0.0607548058,602.012146,0.06184036657,602.012146,0.06329768151,602.012146,0.06429452449,602.012146,0.06624302268,
601.567749,0.06078588963,601.567749,0.06194609776,601.567749,0.06316566467,601.567749,0.06444109231,601.567749,0.06621046364,
600.9750977,0.06080447137,600.9750977,0.06162671372,600.9750977,0.0631268099,600.9750977,0.06452859938,600.9750977,0.06617774814,
600.5305786,0.06072181836,600.5305786,0.06185818464,600.5305786,0.06307373196,600.5305786,0.06427420676,600.5305786,0.06606514007,
599.9377441,0.06092531979,599.9377441,0.06165657565,599.9377441,0.06318171322,599.9377441,0.06425985694,599.9377441,0.06606776267,
599.493103,0.06080819294,599.493103,0.06174683571,599.493103,0.06316132843,599.493103,0.06431955844,599.493103,0.06598741561,
599.0484009,0.06106285378,599.0484009,0.06184427813,599.0484009,0.06335842609,599.0484009,0.06441310793,599.0484009,0.06617859751,
598.4553833,0.06106350943,598.4553833,0.06181687862,598.4553833,0.06313246489,598.4553833,0.06427129358,598.4553833,0.06607354432,
598.0105591,0.06101030111,598.0105591,0.06196681783,598.0105591,0.06318090856,598.0105591,0.06419809163,598.0105591,0.06604585052,
597.5656738,0.0611085929,597.5656738,0.0618905127,597.5656738,0.06325609237,597.5656738,0.06451962143,597.5656738,0.06604365259,
596.9724121,0.061121732,596.9724121,0.06175614521,596.9724121,0.06316084415,596.9724121,0.06430082768,596.9724121,0.06607541442,
596.5274048,0.06094095483,596.5274048,0.06160958856,596.5274048,0.06316629797,596.5274048,0.06428903341,596.5274048,0.0660142377,
595.934021,0.06129996106,595.934021,0.06150820479,595.934021,0.06317958981,595.934021,0.06448904425,595.934021,0.06613771617,
595.4888916,0.06119638309,595.4888916,0.06172520295,595.4888916,0.06321425736,595.4888916,0.06443505734,595.4888916,0.06605531275,
595.0437012,0.0612311624,595.0437012,0.06156257913,595.0437012,0.06310088187,595.0437012,0.06428453326,595.0437012,0.06604551524,
594.4500732,0.06153080985,594.4500732,0.0618202202,594.4500732,0.06330613047,594.4500732,0.06456301361,594.4500732,0.06610419601,
594.0047607,0.06123784184,594.0047607,0.06181899831,594.0047607,0.06318889558,594.0047607,0.06448655576,594.0047607,0.0660668537,
593.5593872,0.06143663079,593.5593872,0.06174570322,593.5593872,0.06304065883,593.5593872,0.06424536556,593.5593872,0.06614968926,
592.9655151,0.06158101186,592.9655151,0.06173531711,592.9655151,0.06340572238,592.9655151,0.06465376168,592.9655151,0.0661579445,
592.5200806,0.0615490973,592.5200806,0.06168924645,592.5200806,0.06318923086,592.5200806,0.06417426467,592.5200806,0.06601932645,
591.9260254,0.06190678105,591.9260254,0.06188523024,591.9260254,0.06337343156,591.9260254,0.06470155716,591.9260254,0.06619984657,
591.4804688,0.06180589646,591.4804688,0.06201826409,591.4804688,0.06322147697,591.4804688,0.06458737701,591.4804688,0.06601188332,
